style_simple,full_name,beer_name_full,abv,min_ibu,max_ibu,astringency,body,alcohol,bitter,sweet,sour,salty,fruits,hoppy,spices,malty,review_aroma,review_appearance,review_palate,review_taste,review_overall,number_of_reviews
Wild/Sour,Upright Brewing Company Gose,Upright Brewing Company Gose,5.2,10,15,44,39,10,10,31,100,48,57,45,21,65,3.947368,3.855263,4.092105,4.171053,4.210526,38
Wild/Sour,Southern Tier Brewing Company Imperial Cherry Saison,Southern Tier Brewing Company Imperial Cherry Saison,8.3,10,15,47,33,25,6,53,148,29,125,21,1,57,3.622112,3.651815,3.640264,3.50495,3.50165,303
Stout,Rogue Ales Chocolate Stout,Rogue Ales Chocolate Stout,5.8,35,60,6,130,8,81,109,6,0,9,53,11,143,4.306354,4.320166,4.100829,4.257735,4.122376,1810
Stout,Deschutes Brewery Obsidian Stout,Deschutes Brewery Obsidian Stout,6.4,35,60,9,72,23,95,72,12,0,13,67,6,132,4.077964,4.304768,4.121134,4.266753,4.25,776
Stout,Sierra Nevada Brewing Co. Sierra Nevada Stout,Sierra Nevada Brewing Co. Sierra Nevada Stout,5.8,35,60,8,88,9,75,37,9,0,4,62,5,108,3.938618,4.196341,4.003252,4.118699,4.136992,1230
Stout,Dogfish Head Brewery Chicory Stout,Dogfish Head Brewery Chicory Stout,5.2,35,60,13,73,14,84,50,10,0,11,37,21,104,3.828629,3.849597,3.582661,3.74879,3.751613,1240
Stout,Maine Beer Company Mean Old Tom,Maine Beer Company Mean Old Tom,6.5,35,60,9,91,10,49,55,6,0,6,24,39,85,4.033333,3.966667,3.65,3.833333,3.888889,90
Stout,Dark Horse Brewing Company Dark Horse Tres Blueberry Stout,Dark Horse Brewing Company Dark Horse Tres Blueberry Stout,7.5,35,60,9,69,5,47,138,11,0,90,25,11,92,4.125536,4.083691,3.910944,4.026824,3.963519,466
Stout,Brasserie Dieu Du Ciel Aphrodisiaque,Brasserie Dieu Du Ciel Aphrodisiaque,6.5,35,60,7,112,20,62,63,7,2,13,32,49,108,4.293182,4.142045,3.997727,4.222727,4.173864,440
Stout,Avery Brewing Company Out Of Bounds Stout,Avery Brewing Company Out Of Bounds Stout,6.3,35,60,10,77,10,91,50,7,0,9,65,11,111,3.814024,3.989837,3.70122,3.785569,3.79878,492
Stout,Highland Brewing Highland Black Mocha Stout,Highland Brewing Highland Black Mocha Stout,5,35,60,18,79,5,66,59,2,0,2,18,5,139,3.862259,3.947658,3.779614,3.969697,4.009642,363
Stout,"Lakefront Brewery, Inc. Fuel Cafe (Coffee Flavored Stout)","Lakefront Brewery, Inc. Fuel Cafe (Coffee Flavored Stout)",6.4,35,60,23,91,11,98,33,7,0,1,19,10,147,3.395775,3.688732,3.194366,3.208451,3.311268,355
Stout,New Glarus Brewing Company Coffee Stout,New Glarus Brewing Company Coffee Stout,5.75,35,60,15,83,11,95,47,14,0,10,23,7,139,3.828267,3.914894,3.68541,3.881459,3.949848,329
Stout,Central Waters Brewing Company Brewhouse Coffee Stout,Central Waters Brewing Company Brewhouse Coffee Stout,7.4,35,60,14,111,14,121,72,6,0,10,32,13,192,4.312893,4.04717,4.083333,4.290881,4.227987,318
Stout,Harpoon Brewery Harpoon Chocolate Stout,Harpoon Brewery Harpoon Chocolate Stout,5.9,35,60,14,158,8,49,126,1,0,3,21,6,154,3.874396,3.751208,3.34058,3.536232,3.497585,207
Stout,Arcadia Brewing Company Arcadia Cocoa Loco,Arcadia Brewing Company Arcadia Cocoa Loco,7,35,60,5,154,27,71,111,23,0,33,26,14,169,3.625506,3.836032,3.524291,3.546559,3.491903,247
Stout,Bison Brewing Bison Organic Chocolate Stout,Bison Brewing Bison Organic Chocolate Stout,5,35,60,9,91,12,53,60,9,0,10,18,4,105,3.709163,3.758964,3.364542,3.503984,3.515936,251
Stout,Evolution Craft Brewing Company Rise Up Stout,Evolution Craft Brewing Company Rise Up Stout,6.7,35,60,13,72,9,114,32,4,0,1,28,8,146,4.421053,4.184211,4.131579,4.421053,4.394737,19
Stout,Alpine Beer Company Captain Stout,Alpine Beer Company Captain Stout,6,35,60,20,79,6,62,59,9,0,9,31,9,114,3.784314,3.926471,3.671569,3.833333,3.877451,102
Stout,Hinterland Brewery Restaurant Luna Coffee Stout,Hinterland Brewery Restaurant Luna Coffee Stout,5.6,35,60,5,65,4,84,17,3,0,0,20,2,93,3.935484,4.209677,3.709677,3.806452,3.903226,62
Stout,Coronado Brewing Company Blue Bridge Coffee Stout,Coronado Brewing Company Blue Bridge Coffee Stout,5.4,35,60,14,71,7,91,28,6,0,5,15,3,126,4,4,4.25,4,4,2
Stout,Pisgah Brewing Co. Pisgah Valdez,Pisgah Brewing Co. Pisgah Valdez,6.2,35,60,18,86,12,130,57,11,1,3,27,10,173,4.272222,4.2,3.944444,4.236111,4.180556,180
Stout,Right Brain Brewery CEO Stout,Right Brain Brewery CEO Stout,5.5,35,60,6,78,5,75,44,6,0,3,7,7,128,4.2,4.1,3.5,3.9,4.05,10
Stout,New Orleans Lager & Ale Brewing Company (NOLA) Irish Channel Stout,New Orleans Lager & Ale Brewing Company (NOLA) Irish Channel Stout,6.8,35,60,12,76,14,64,51,1,0,2,40,5,122,3.87037,4.259259,4.240741,4.148148,4.203704,27
Stout,"Hopworks Urban Brewery Survival '"7-Grain'" Stout","Hopworks Urban Brewery Survival '"7-Grain'" Stout",5.3,35,60,21,71,8,88,32,12,0,7,18,19,175,4.087912,3.983516,3.862637,4,4.10989,91
Stout,Kuhnhenn Brewing Company Kuhnhenn Crème Brûlée Java Stout,Kuhnhenn Brewing Company Kuhnhenn Crème Brûlée Java Stout,5.8,35,60,5,99,13,105,78,9,2,2,22,35,134,4.3,3.96,3.705,3.885,3.735,100
Stout,Bootlegger's Brewery Black Phoenix (Chipotle Coffee Ale),Bootlegger's Brewery Black Phoenix (Chipotle Coffee Ale),6.7,35,60,8,80,31,83,58,5,0,5,16,116,127,3.761905,3.702381,3.583333,3.809524,3.738095,84
Stout,Jackie O's Pub & Brewery Java The Stout,Jackie O's Pub & Brewery Java The Stout,6.5,35,60,13,95,6,110,53,13,0,1,28,14,174,4.333333,4.055556,4.25,4.361111,4.361111,18
Stout,Olde Hickory Brewery Hickory Stick Stout,Olde Hickory Brewery Hickory Stick Stout,5.8,35,60,11,77,12,82,46,14,1,13,45,10,97,3.769231,3.953846,3.646154,3.769231,3.792308,65
Stout,Spring House Brewing Company Planet Bean Coffee Stout,Spring House Brewing Company Planet Bean Coffee Stout,7,35,60,24,105,9,133,46,9,0,8,16,5,173,4.420792,4.118812,3.742574,4.123762,4.09901,101
Stout,DuClaw Brewing Company Naked Fish,DuClaw Brewing Company Naked Fish,4.6,35,60,13,89,10,53,139,21,0,74,12,4,114,3.837838,3.716216,3.472973,3.797297,3.810811,37
Stout,Founders Brewing Company Founders KBS (Kentucky Breakfast Stout),Founders Brewing Company Founders KBS (Kentucky Breakfast Stout),12.3,50,80,9,114,102,79,77,4,0,4,31,20,183,4.570393,4.37707,4.479814,4.626294,4.397516,1932
Stout,Goose Island Beer Co. Bourbon County Brand Stout,Goose Island Beer Co. Bourbon County Brand Stout,14.7,50,80,5,69,69,41,83,9,0,36,8,24,134,4.43538,4.20117,4.386257,4.482164,4.082749,1710
Stout,Oskar Blues Grill & Brew Ten FIDY,Oskar Blues Grill & Brew Ten FIDY,10.5,50,80,4,101,27,62,88,10,1,15,29,9,137,4.141122,4.396761,4.350492,4.320416,4.165414,1729
Stout,Deschutes Brewery The Abyss,Deschutes Brewery The Abyss,11.4,50,80,20,82,28,64,65,8,0,30,18,7,115,4.443343,4.593484,4.513102,4.588173,4.450779,1412
Stout,Goose Island Beer Co. Bourbon County Brand Coffee Stout,Goose Island Beer Co. Bourbon County Brand Coffee Stout,12.9,50,80,6,65,28,82,48,3,0,8,9,26,143,4.555921,4.256579,4.473684,4.620614,4.317982,456
Stout,AleSmith Brewing Company AleSmith Speedway Stout,AleSmith Brewing Company AleSmith Speedway Stout,12,50,80,8,97,31,62,67,1,0,7,16,14,133,4.328924,4.40388,4.377866,4.441358,4.284392,1134
Stout,Founders Brewing Company Founders CBS Imperial Stout,Founders Brewing Company Founders CBS Imperial Stout,11.3,50,80,3,116,57,47,112,4,1,8,18,21,150,4.558085,4.457614,4.579278,4.697017,4.591052,637
Stout,Victory Brewing Company Storm King Stout,Victory Brewing Company Storm King Stout,9.1,50,80,6,70,11,101,46,16,0,26,84,9,95,4.070555,4.304445,4.138458,4.211664,4.09115,2452
Stout,Great Divide Brewing Company Barrel Aged Yeti,Great Divide Brewing Company Barrel Aged Yeti,9.5,50,80,16,120,30,137,83,16,0,10,105,10,146,4.25969,4.267442,4.344961,4.399225,4.275194,129
Stout,Southern Tier Brewing Company Choklat,Southern Tier Brewing Company Choklat,10,50,80,3,153,18,39,110,4,0,10,20,17,158,4.467028,4.111853,4.177379,4.321786,4.060935,1198
Stout,Brasserie Dieu Du Ciel Péché Mortel (Bourbon Barrel),Brasserie Dieu Du Ciel Péché Mortel (Bourbon Barrel),9.5,50,80,13,92,23,114,60,4,0,10,42,29,143,4.375,4.375,4.5,4.375,4.375,4
Stout,Dogfish Head Brewery World Wide Stout,Dogfish Head Brewery World Wide Stout,18,50,80,7,76,71,67,102,26,0,56,22,20,129,4.112301,4.11161,4.125777,4.183483,3.774015,1447
Stout,Great Divide Brewing Company Oak Aged Yeti Imperial Stout,Great Divide Brewing Company Oak Aged Yeti Imperial Stout,9.5,50,80,16,85,30,43,72,10,0,17,19,18,105,4.21785,4.452916,4.261771,4.284259,4.083626,1423
Stout,Lagunitas Brewing Company Cappuccino Stout,Lagunitas Brewing Company Cappuccino Stout,9.2,50,80,6,83,22,87,42,7,1,6,30,2,116,3.801099,3.843956,3.778022,3.891758,3.852198,910
Stout,Evil Twin Brewing Evil Twin Biscotti Break,Evil Twin Brewing Evil Twin Biscotti Break,11.5,50,80,11,74,28,66,57,7,1,12,19,34,158,4.214286,3.928571,4.035714,4.142857,4.178571,14
Stout,Cigar City Brewing Hunahpu's Imperial Stout,Cigar City Brewing Hunahpu's Imperial Stout,10.2,50,80,5,69,21,42,52,9,0,17,3,90,79,4.369464,4.587413,4.511655,4.564103,4.365967,429
Stout,The Bruery Black Tuesday,The Bruery Black Tuesday,19.5,50,80,3,70,95,25,106,17,1,43,3,30,126,4.47769,4.301837,4.400262,4.510499,4.209974,381
Stout,Dogfish Head Brewery Miles Davis' Bitches Brew,Dogfish Head Brewery Miles Davis' Bitches Brew,9,50,80,22,76,14,53,82,33,4,29,33,17,111,4.034483,4.243842,4.071429,4.147783,4.124795,609
Stout,Great Divide Brewing Company Espresso Oak Aged Yeti Imperial Stout,Great Divide Brewing Company Espresso Oak Aged Yeti Imperial Stout,9.5,50,80,5,103,20,78,51,5,0,6,39,14,141,4.195504,4.41485,4.169619,4.23297,4.05109,734
Stout,Southern Tier Brewing Company Warlock,Southern Tier Brewing Company Warlock,8.6,50,80,3,50,13,20,37,1,2,68,9,52,76,3.625,4.125,3.875,4,4,4
Stout,Great Divide Brewing Company Chocolate Oak Aged Yeti,Great Divide Brewing Company Chocolate Oak Aged Yeti,9.5,50,80,15,138,25,66,98,5,0,11,39,48,137,4.073254,4.373083,4.111584,4.100511,3.920784,587
Stout,Green Flash Brewing Co. Double Stout,Green Flash Brewing Co. Double Stout,8.8,50,80,13,119,26,85,61,6,0,17,50,14,115,3.994395,4.247758,4.068386,4.128924,4.093049,446
Stout,Perennial Artisan Ales Abraxas,Perennial Artisan Ales Abraxas,11.5,50,80,4,139,46,46,73,4,2,8,16,158,126,4.2,4.1,4.5,4.3,4.3,5
Stout,Mikkeller ApS Beer Geek Brunch Weasel,Mikkeller ApS Beer Geek Brunch Weasel,10.9,50,80,11,109,23,93,92,15,1,28,19,19,174,4.24,4.351667,4.31,4.36,4.1725,600
Stout,The Bruery Chocolate Rain,The Bruery Chocolate Rain,19.6,50,80,6,82,51,27,69,7,0,14,5,25,88,4.481132,4.080189,4.113208,4.396226,4.235849,106
Stout,Central Waters Brewing Company Brewer's Reserve Bourbon Barrel Stout,Central Waters Brewing Company Brewer's Reserve Bourbon Barrel Stout,10.8,50,80,9,87,78,26,50,5,0,8,12,20,112,4.219156,3.956169,3.951299,4.159091,4.016234,308
Stout,Boulevard Brewing Co. Dark Truth Stout,Boulevard Brewing Co. Dark Truth Stout,9.7,50,80,8,88,21,54,76,18,0,39,32,18,112,3.812842,4.266393,3.833333,3.905738,3.878415,366
Stout,Bear Republic Brewing Co. Big Bear Black Stout,Bear Republic Brewing Co. Big Bear Black Stout,8.1,50,80,11,73,20,64,54,13,0,19,49,8,98,4.067797,4.251745,4.073779,4.188435,4.182453,1003
Stout,Southern Tier Brewing Company Mokah,Southern Tier Brewing Company Mokah,10,50,80,5,108,17,70,87,2,0,1,18,8,126,4.261029,4,4.050551,4.160846,3.952206,544
Stout,AleSmith Brewing Company AleSmith Speedway Stout - Barrel Aged,AleSmith Brewing Company AleSmith Speedway Stout - Barrel Aged,12,50,80,10,68,63,60,70,12,0,11,16,12,147,4.5,4.326291,4.392019,4.492958,4.35446,213
Stout,Oskar Blues Grill & Brew Ten Fidy (Oak-Aged),Oskar Blues Grill & Brew Ten Fidy (Oak-Aged),12.5,50,80,3,101,88,52,80,2,0,7,15,30,142,4.25,4.25,4.5,5,4.5,2
Stout,FiftyFifty Brewing Co. Imperial Eclipse Stout - Elijah Craig (12 Year),FiftyFifty Brewing Co. Imperial Eclipse Stout - Elijah Craig (12 Year),11.9,50,80,3,80,38,24,75,4,0,5,4,11,109,4.493902,4.042683,4.323171,4.542683,4.420732,82
Stout,AleSmith Brewing Company AleSmith Speedway Stout - Vietnamese Coffee,AleSmith Brewing Company AleSmith Speedway Stout - Vietnamese Coffee,12,50,80,7,141,20,114,55,4,0,3,21,18,174,4,4.375,4.375,3.875,4.125,4
Stout,Goose Island Beer Co. Bourbon County Brand Vanilla Stout,Goose Island Beer Co. Bourbon County Brand Vanilla Stout,14.9,50,80,7,111,68,33,74,3,1,4,16,79,133,4.429739,4.147059,4.343137,4.413399,4.184641,306
Stout,Magic Hat Brewing Company Heart Of Darkness,Magic Hat Brewing Company Heart Of Darkness,5.7,20,40,15,101,6,52,72,13,1,18,40,2,99,4.022901,4.072519,3.80916,4.041985,4.022901,131
Stout,Belhaven Brewery Company Ltd. Belhaven Scottish Stout,Belhaven Brewery Company Ltd. Belhaven Scottish Stout,7,20,40,10,67,8,43,41,10,1,7,20,3,78,3.808889,4.108889,3.955556,3.988889,4.084444,225
Stout,Orkney Brewery Dragonhead Stout,Orkney Brewery Dragonhead Stout,4,20,40,21,105,23,91,76,16,2,21,50,46,144,3.878981,4.073248,3.544586,3.745223,3.878981,157
Stout,Brasserie Dupont sprl Monk's Stout Dupont,Brasserie Dupont sprl Monk's Stout Dupont,5.2,20,40,24,70,9,54,62,39,0,35,24,29,98,3.236842,3.894737,2.736842,2.789474,2.894737,19
Stout,Uehara Shuzou Co. Ltd. / Echigo Beer Pub Echigo Stout,Uehara Shuzou Co. Ltd. / Echigo Beer Pub Echigo Stout,7,20,40,7,100,8,51,75,5,0,12,20,10,106,3.632653,3.77551,3.673469,3.816327,4,49
Stout,Hook Norton Brewery Co. Ltd. Double Stout,Hook Norton Brewery Co. Ltd. Double Stout,4.8,20,40,24,104,8,64,56,4,1,15,29,15,126,3.706186,3.953608,3.762887,3.891753,4.015464,97
Stout,Wye Valley Brewery Dorothy Goodbody's Wholesome Stout,Wye Valley Brewery Dorothy Goodbody's Wholesome Stout,4.6,20,40,21,108,8,90,53,14,2,9,38,15,127,3.626263,4.055556,3.555556,3.646465,3.636364,99
Stout,Cooperstown Brewing Company Strike Out Stout,Cooperstown Brewing Company Strike Out Stout,4.6,20,40,20,99,14,54,74,11,1,9,25,3,123,3.494792,3.71875,3.265625,3.484375,3.479167,96
Stout,Ridgeway Brewing Bad King John,Ridgeway Brewing Bad King John,6,20,40,11,63,9,67,62,15,0,19,48,8,96,3.54878,3.792683,3.597561,3.743902,3.768293,41
Stout,Fordham Brewing Company Oyster Stout,Fordham Brewing Company Oyster Stout,5,20,40,5,26,2,8,14,4,9,2,5,0,24,3.9375,4.25,4.03125,4.09375,4.15625,16
Stout,Hop Back Brewery plc Hopback Entire Stout,Hop Back Brewery plc Hopback Entire Stout,4.5,20,40,20,92,13,63,46,18,0,13,41,8,115,3.666667,3.875,3.630952,3.702381,3.857143,84
Stout,Shepherd Neame Ltd Double Stout,Shepherd Neame Ltd Double Stout,5.2,20,40,21,102,6,81,59,11,0,10,48,11,129,3.75,4.25,3.25,3.75,3.75,2
Stout,"Middle Ages Brewing Co., Ltd. Blackheart Stout","Middle Ages Brewing Co., Ltd. Blackheart Stout",6.6,20,40,21,115,14,63,49,7,0,2,19,19,140,3.92,4.2,4.14,4.22,4.15,50
Stout,Williams Brothers Brewing Company March Of The Penguins,Williams Brothers Brewing Company March Of The Penguins,4.9,20,40,11,72,3,52,35,18,0,21,29,13,83,4.142857,3.785714,4.142857,4.214286,4.142857,7
Stout,Cannery Brewing Company Maple Stout,Cannery Brewing Company Maple Stout,5.5,20,40,4,83,7,52,202,6,0,14,18,18,211,4.013158,3.855263,3.618421,3.881579,3.776316,38
Stout,Brasseurs Du Nord Inc. Boréale Noire,Brasseurs Du Nord Inc. Boréale Noire,5.5,20,40,12,76,11,51,49,12,1,7,17,15,93,3.592593,3.777778,3.611111,3.685185,3.888889,27
Stout,Meantime Brewing Company Limited London Stout,Meantime Brewing Company Limited London Stout,4.5,20,40,18,89,9,89,61,10,0,13,32,19,125,3.692308,3.5,3.346154,3.711538,3.788462,26
Stout,Magic Rock Brewing Dark Arts,Magic Rock Brewing Dark Arts,6,20,40,15,101,7,113,58,16,1,25,55,18,131,3.75,4,3.75,4.25,3.5,2
Stout,Samuel Smith Old Brewery (Tadcaster) Samuel Smith's Old Brewery Extra Stout,Samuel Smith Old Brewery (Tadcaster) Samuel Smith's Old Brewery Extra Stout,4.5,20,40,18,111,10,50,48,5,0,5,23,12,99,4.02381,4.333333,4.285714,4.214286,4.119048,21
Stout,Schmohz Brewing Company Bonecrusher Stout,Schmohz Brewing Company Bonecrusher Stout,6.4,20,40,17,93,3,77,45,12,0,13,45,10,115,3.423077,3.884615,3.153846,3.076923,3.076923,13
Stout,Garrison Brewing Company Martello Stout,Garrison Brewing Company Martello Stout,4.8,20,40,10,83,6,87,48,4,0,3,30,12,139,3.814286,3.928571,3.614286,3.842857,3.9,35
Stout,Lost Rhino Brewing Company Woody Stout,Lost Rhino Brewing Company Woody Stout,6.8,20,40,11,59,57,40,39,7,0,6,15,21,108,3,4,3,4,4,1
Stout,Marshall Wharf Brewing Company / Three Tides Restaurant Pemaquid Oyster Stout,Marshall Wharf Brewing Company / Three Tides Restaurant Pemaquid Oyster Stout,6.1,20,40,5,45,1,25,34,0,6,1,14,8,67,4,4.375,4.5,4.375,4.125,4
Stout,Belhaven Brewery Company Ltd. Belhaven McCallum's Stout,Belhaven Brewery Company Ltd. Belhaven McCallum's Stout,4.1,20,40,3,24,2,11,44,4,0,6,12,5,39,3.777778,4.111111,3.944444,3.888889,4,9
Stout,Cervecera Mexicana S.A. De C.V. Potro,Cervecera Mexicana S.A. De C.V. Potro,4.7,20,40,9,68,6,31,65,54,3,42,9,15,78,3.136364,3.443182,2.897727,2.954545,3.147727,44
Stout,Black Creek Historic Brewery Black Creek Stout,Black Creek Historic Brewery Black Creek Stout,5,20,40,15,94,5,50,67,9,1,4,16,10,143,3.727273,3.727273,3.636364,3.636364,3.636364,11
Stout,Lancaster Brewery Company Ltd Black,Lancaster Brewery Company Ltd Black,4.6,20,40,14,71,5,68,43,7,1,11,31,10,107,3.25,3.6,3.1,3.2,3.35,10
Stout,Titanic Brewery Titanic Stout,Titanic Brewery Titanic Stout,4.5,20,40,18,92,7,64,46,19,0,17,40,9,86,3.676471,4.235294,3.705882,3.970588,3.794118,17
Stout,Guinness Ltd. Guinness Foreign Extra Stout,Guinness Ltd. Guinness Foreign Extra Stout,7.5,30,70,20,120,27,99,97,24,0,35,50,16,154,3.939883,4.299853,4.024927,4.082111,4.057185,682
Stout,Ceylon / Lion Brewery Limited Lion Stout,Ceylon / Lion Brewery Limited Lion Stout,8.8,30,70,4,81,22,46,73,10,0,11,12,7,104,3.900249,4.15399,3.94015,4.031796,4.014963,802
Stout,Ballast Point Brewing Company Indra Kunindra,Ballast Point Brewing Company Indra Kunindra,7,30,70,8,40,17,21,20,35,0,71,13,169,38,4.04,3.94,3.78,3.8,3.84,25
Stout,Left Hand Brewing Company Fade To Black Volume 1 - Foreign Export Stout,Left Hand Brewing Company Fade To Black Volume 1 - Foreign Export Stout,8.5,30,70,20,70,18,104,42,9,1,12,57,44,129,4.046512,4.050388,3.988372,4.135659,4.060078,258
Stout,Coopers Brewery Limited Coopers Best Extra Stout,Coopers Brewery Limited Coopers Best Extra Stout,6.3,30,70,5,65,22,75,47,16,0,23,43,10,98,3.753482,3.905292,3.710306,3.892758,3.870474,359
Stout,Ridgeway Brewing Lump Of Coal,Ridgeway Brewing Lump Of Coal,8,30,70,10,67,19,51,53,15,0,25,23,5,74,3.386885,3.613115,3.370492,3.436066,3.483607,305
Stout,Brouwerij De Dolle Brouwers De Dolle Extra Export Stout,Brouwerij De Dolle Brouwers De Dolle Extra Export Stout,9,30,70,10,63,20,45,82,40,0,44,14,11,94,3.907459,4.106354,3.801105,3.970994,3.783149,362
Stout,Snake River Brewing Company & Brewpub Snake River Zonker Stout,Snake River Brewing Company & Brewpub Snake River Zonker Stout,6,30,70,17,109,11,80,68,13,0,9,38,14,141,4.1275,4.2225,4.1175,4.2075,4.2375,200
Stout,Desnoes & Geddes Limited Dragon Stout,Desnoes & Geddes Limited Dragon Stout,7.5,30,70,5,59,30,49,101,17,0,41,19,5,69,3.387019,3.730769,3.40625,3.411058,3.338942,208
Stout,Pelican Pub & Brewery Tsunami Stout,Pelican Pub & Brewery Tsunami Stout,7,30,70,17,84,9,52,61,12,0,16,28,7,97,4.00463,4.277778,4.060185,4.162037,4.12963,108
Stout,La Cumbre Brewing Co. Malpais Stout,La Cumbre Brewing Co. Malpais Stout,7.5,30,70,12,95,12,61,57,3,4,4,26,11,136,3.5,4,3.5,3,3.5,1
Stout,Flying Fish Brewing Company Exit 1,Flying Fish Brewing Company Exit 1,7.5,30,70,32,112,12,63,90,14,18,18,34,12,130,3.843023,3.982558,3.773256,3.959302,3.837209,86
Stout,Cisco Brewers Inc. Captain Swain's Extra Stout,Cisco Brewers Inc. Captain Swain's Extra Stout,8,30,70,22,106,22,125,71,15,0,21,100,22,124,3.916058,4.113139,3.810219,3.919708,3.839416,137
Stout,Steel Toe Brewing Dissent,Steel Toe Brewing Dissent,7,30,70,12,118,9,104,70,9,0,6,53,11,162,3.961538,4,3.884615,3.884615,4.076923,13
Stout,Marin Brewing Company San Quentin Breakout Stout,Marin Brewing Company San Quentin Breakout Stout,7,30,70,15,87,17,63,56,9,0,8,23,9,129,3.92735,4.055556,3.747863,3.880342,3.931624,117
Stout,Upslope Brewing Company Stout,Upslope Brewing Company Stout,6.9,30,70,24,98,18,65,79,25,0,28,17,9,117,3.25,3.5,2.75,2.75,2.5,2
Stout,The Kernel Brewery Export Stout,The Kernel Brewery Export Stout,7.4,30,70,13,88,12,91,49,6,0,8,45,20,120,4.125,4.0625,4,4.1875,4.1875,8
Stout,Brasserie De Cazeau Cazeau Tournay Noire,Brasserie De Cazeau Cazeau Tournay Noire,7.6,30,70,27,96,32,82,109,27,0,48,42,22,134,3.5,4.089744,3.653846,3.705128,3.75641,39
Stout,Moat Mountain Smoke House & Brewing Co. Moat Stout,Moat Mountain Smoke House & Brewing Co. Moat Stout,5.8,30,70,12,100,6,63,47,9,0,11,24,23,112,3.863636,4.090909,3.886364,4.045455,4.136364,22
Stout,Ridgeway Brewing Foreign Export Stout,Ridgeway Brewing Foreign Export Stout,8,30,70,20,115,24,68,105,31,0,50,33,19,138,3.730769,3.951923,3.769231,3.826923,4,52
Stout,Harar Beer Factory Hakim Stout,Harar Beer Factory Hakim Stout,5.5,30,70,3,52,11,31,63,21,0,27,13,4,82,3.326531,3.122449,3.071429,3.204082,3.306122,49
Stout,Scheldebrouwerij Oesterstout,Scheldebrouwerij Oesterstout,8.5,30,70,19,86,21,45,64,22,12,25,29,7,90,3.456522,3.869565,3.630435,3.695652,3.565217,23
Stout,Oggi's Pizza & Brewing Co. Black Magic Stout,Oggi's Pizza & Brewing Co. Black Magic Stout,7.6,30,70,15,93,15,78,55,8,0,8,30,6,130,3.569767,3.895349,3.627907,3.651163,3.511628,43
Stout,Cigar City Brewing Hot Blooded Foreign Stout,Cigar City Brewing Hot Blooded Foreign Stout,7,30,70,14,93,13,61,52,8,0,3,23,19,111,4.15,4.4,4.1,4,4.15,10
Stout,Zero Gravity Craft Brewery / American Flatbread Extra Stout,Zero Gravity Craft Brewery / American Flatbread Extra Stout,5.9,30,70,19,97,2,60,74,14,0,17,35,13,129,3.846154,3.961538,4.076923,3.884615,4,13
Stout,Jopen Bier BV Haarlem Jopen Extra Stout,Jopen Bier BV Haarlem Jopen Extra Stout,5.5,30,70,22,90,14,82,66,23,1,18,43,7,113,3.857143,4,3.75,3.75,3.678571,14
Stout,Big City Brewing CO LTD Jamaica Stout,Big City Brewing CO LTD Jamaica Stout,7.6,30,70,16,110,37,70,109,44,0,48,28,17,122,3.75,3.75,3.558824,3.735294,3.691176,34
Stout,Crossroads Brewing Company Black Rock Stout,Crossroads Brewing Company Black Rock Stout,7.3,30,70,23,90,8,64,53,9,0,13,26,3,108,4,4,4.125,4.25,4,4
Stout,COAST Brewing Company Bulls Bay Oyster Stout,COAST Brewing Company Bulls Bay Oyster Stout,5.8,30,70,10,79,8,35,45,3,18,4,16,8,90,4.111111,4.222222,4.388889,4.333333,4.444444,9
Stout,Bahamian Brewery Beverage & Co. Ltd. Strong Back Stout,Bahamian Brewery Beverage & Co. Ltd. Strong Back Stout,7.6,30,70,3,52,10,31,30,2,0,2,17,3,67,3.944444,4.055556,3.833333,4.111111,4.277778,9
Stout,Guinness Nigeria PLC Guinness Foreign Extra Stout (Africa),Guinness Nigeria PLC Guinness Foreign Extra Stout (Africa),7.5,30,70,12,93,27,75,117,50,0,48,38,8,111,3.729167,4.166667,3.625,3.5625,3.479167,24
Stout,Kuhnhenn Brewing Company Kuhnhenn Foreign Export Stout,Kuhnhenn Brewing Company Kuhnhenn Foreign Export Stout,7,30,70,10,46,5,41,32,11,0,6,9,4,64,3.7,3.9,3.7,3.8,3.9,5
